sample_id,std_dev,center_offset,max_val,min_val,status
T1.8V_2025-08-15-18-08-25_21_28_7__2_orig_replay_10,0.1736118346452713,0.6680076156366255,23.018035888671875,21.764896392822266,OK
T2.0V_2025-08-14-13-06-37_21_26_5__1_orig_replay_0,0.22094686329364777,0.6118801930919925,23.740476608276367,22.469200134277344,OK
T2.0V_2025-08-14-13-06-37_21_26_5__1_orig_replay_1,0.22094686329364777,0.6118801930919925,23.740476608276367,22.469200134277344,OK
T2.0V_2025-08-14-13-06-37_21_26_5__1_orig_replay_2,0.22094686329364777,0.6118801930919925,23.740476608276367,22.469200134277344,OK
T2.0V_2025-08-14-13-06-37_21_26_5__1_orig_replay_3,0.22094686329364777,0.6118801930919925,23.740476608276367,22.469200134277344,OK
T2.0V_2025-08-14-13-06-37_21_26_5__1_orig_replay_4,0.22094686329364777,0.6118801930919925,23.740476608276367,22.469200134277344,OK
T2.0V_2025-08-14-13-06-37_21_26_5__1_orig_replay_5,0.22094686329364777,0.6118801930919925,23.740476608276367,22.469200134277344,OK
T2.0V_2025-08-14-13-06-37_21_26_5__1_orig_replay_6,0.22094686329364777,0.6118801930919925,23.740476608276367,22.469200134277344,OK
T2.0V_2025-08-14-13-06-37_21_26_5__1_orig_replay_7,0.22094686329364777,0.6118801930919925,23.740476608276367,22.469200134277344,OK
T2.0V_2025-08-14-13-06-37_21_26_5__1_orig_replay_8,0.22094686329364777,0.6118801930919925,23.740476608276367,22.469200134277344,OK
T2.0V_2025-08-14-13-06-37_21_26_5__1_orig_replay_9,0.22094686329364777,0.6118801930919925,23.740476608276367,22.469200134277344,OK
T2.0V_2025-08-14-13-06-37_21_26_5__1_orig_replay_10,0.22094686329364777,0.6118801930919925,23.740476608276367,22.469200134277344,OK
T2.0V_2025-08-14-13-06-37_21_26_5__2_orig_replay_0,0.11991790682077408,1.031278421676089,23.590980529785156,22.730287551879883,OK
T2.0V_2025-08-14-13-06-37_21_26_5__2_orig_replay_1,0.11991790682077408,1.031278421676089,23.590980529785156,22.730287551879883,OK
T2.0V_2025-08-14-13-06-37_21_26_5__2_orig_replay_2,0.11991790682077408,1.031278421676089,23.590980529785156,22.730287551879883,OK
T2.0V_2025-08-14-13-06-37_21_26_5__2_orig_replay_3,0.11991790682077408,1.031278421676089,23.590980529785156,22.730287551879883,OK
T2.0V_2025-08-14-13-06-37_21_26_5__2_orig_replay_4,0.11991790682077408,1.031278421676089,23.590980529785156,22.730287551879883,OK
T2.0V_2025-08-14-13-06-37_21_26_5__2_orig_replay_5,0.11991790682077408,1.031278421676089,23.590980529785156,22.730287551879883,OK
T2.0V_2025-08-14-13-06-37_21_26_5__2_orig_replay_6,0.11991790682077408,1.031278421676089,23.590980529785156,22.730287551879883,OK
T2.0V_2025-08-14-13-06-37_21_26_5__2_orig_replay_7,0.11991790682077408,1.031278421676089,23.590980529785156,22.730287551879883,OK
T2.0V_2025-08-14-13-06-37_21_26_5__2_orig_replay_8,0.11991790682077408,1.031278421676089,23.590980529785156,22.730287551879883,OK
T2.0V_2025-08-14-13-06-37_21_26_5__2_orig_replay_9,0.11991790682077408,1.031278421676089,23.590980529785156,22.730287551879883,OK
T2.0V_2025-08-14-13-06-37_21_26_5__2_orig_replay_10,0.11991790682077408,1.031278421676089,23.590980529785156,22.730287551879883,OK
T2.0V_2025-08-14-12-48-24_21_30_9__1_orig_replay_0,0.2875591516494751,0.16389207903558542,24.106475830078125,22.510469436645508,OK
T2.0V_2025-08-14-12-48-24_21_30_9__1_orig_replay_1,0.2875591516494751,0.16389207903558542,24.106475830078125,22.510469436645508,OK
